,MAX,MIN
24180,20,0
24181,33,9
24182,7,7
24183,21,0
24184,28,7
24185,13,10
24186,10,6
24187,7,6
24188,26,0
24189,23,21
24190,31,6
24191,19,16
24192,13,0
24193,34,0
24194,52,0
24195,6,0
24196,78,0
24197,41,12
24198,41,0
24199,21,6
24200,14,0
24201,26,0
24202,31,7
24203,25,0
24204,20,0
24205,42,6
24206,14,7
24207,32,0
24208,0,0
24209,6,0
24210,32,6
24211,41,0
24212,22,2
24213,66,0
24214,53,0
24215,13,7
24216,34,0
24217,13,0
24218,32,20
24219,33,0
24220,40,19
24221,16,6
24222,7,6
24223,20,7
24224,12,6
24225,7,6
24226,13,7
24227,30,0
24228,20,19
24229,39,0
24230,31,9
24231,35,7
24232,7,6
24233,19,6
24234,47,6
24235,56,0
24236,20,0
24237,20,6
24238,31,0
24239,45,0
24240,36,7
24241,66,0
24242,21,6
24243,35,0
24244,14,7
24245,43,14
24246,0,0
24247,25,0
24248,81,0
24249,19,13
24250,25,8
24251,37,14
24252,0,0
24253,20,0
24254,20,12
24255,18,0
24256,19,7
24257,14,6
24258,6,0
24259,34,0
24260,25,7
24261,6,6
24262,38,7
24263,12,7
24264,19,0
24265,26,13
24266,26,0
24267,32,7
24268,13,7
24269,13,7
24270,54,0
24271,19,15
24272,34,6
24273,54,0
24274,6,0
24275,21,7
24276,26,7
24277,3,0
24278,25,0
24279,7,6
24280,13,7
24281,26,0
24282,18,8
24283,54,0
24284,14,0
24285,23,0
24286,38,0
24287,21,7
24288,16,6
24289,47,0
24290,19,6
24291,14,0
24292,27,6
24293,7,0
24294,27,0
24295,13,6
24296,6,0
24297,47,7
24298,8,0
24299,19,0
24300,46,6
24301,16,10
24302,34,6
24303,20,0
24304,13,0
24305,45,0
24306,19,6
24307,7,0
24308,28,7
24309,6,6
24310,6,0
24311,27,0
24312,14,0
24313,21,6
24314,27,0
24315,40,0
24316,14,0
24317,16,14
24318,6,0
24319,20,0
24320,7,3
24321,34,0
24322,51,3
24323,6,6
24324,19,6
24325,33,0
24326,9,6
24327,19,0
24328,20,7
24329,6,0
24330,42,0
24331,31,0
24332,7,3
24333,20,6
24334,33,0
24335,28,13
24336,34,0
24337,41,0
24338,9,0
24339,32,0
24340,42,0
24341,38,3
24342,3,0
24343,52,13
24344,13,6
24345,13,7
24346,51,7
24347,21,19
24348,13,7
24349,45,0
24350,26,7
24351,21,7
24352,20,6
24353,14,14
24354,17,7
24355,14,0
24356,14,7
24357,0,0
24358,61,0
24359,26,7
24360,27,20
24361,34,0
24362,20,7
24363,14,7
24364,21,13
24365,26,13
24366,13,7
24367,21,0
24368,7,0
24369,18,6
24370,6,6
24371,50,0
24372,27,14
24373,27,6
24374,40,0
24375,13,7
24376,34,6
24377,0,0
24378,35,0
24379,41,2
24380,32,0
24381,0,0
24382,0,0
24383,41,14
24384,20,0
24385,41,12
24386,20,6
24387,10,0
24388,27,13
24389,28,13
24390,10,9
24391,30,0
24392,13,0
24393,7,0
24394,34,0
24395,6,0
24396,26,0
24397,40,7
24398,49,7
24399,20,14
24400,19,7
24401,60,6
24402,39,15
24403,6,0
24404,44,0
24405,6,6
24406,23,13
24407,51,0
24408,20,0
24409,16,7
24410,7,0
24411,7,7
24412,21,0
24413,9,2
24414,31,6
24415,19,14
24416,20,7
24417,26,13
24418,6,6
24419,28,6
24420,26,13
24421,14,13
24422,40,0
24423,20,14
24424,27,14
24425,27,0
24426,13,13
24427,25,0
24428,7,3
24429,7,0
24430,16,0
24431,40,0
24432,21,13
24433,21,6
24434,27,0
24435,20,6
24436,33,7
24437,13,12
24438,14,7
24439,39,0
24440,21,0
24441,39,13
24442,13,6
24443,14,0
24444,16,0
24445,16,14
24446,16,0
24447,19,7
24448,23,0
24449,35,0
24450,7,0
24451,7,6
24452,20,7
24453,42,26
24454,31,0
24455,14,0
24456,48,14
24457,14,0
24458,25,0
24459,52,6
24460,33,7
24461,14,7
24462,14,6
24463,27,7
24464,16,0
24465,7,0
24466,14,7
24467,21,0
24468,66,0
24469,28,0
24470,23,0
24471,18,14
24472,9,6
24473,19,0
24474,25,13
24475,36,0
24476,8,0
24477,27,14
24478,20,7
24479,13,0
24480,14,6
24481,26,0
24482,13,0
24483,14,0
24484,27,0
24485,7,6
24486,21,2
24487,12,7
24488,7,0
24489,27,7
24490,31,14
24491,28,14
24492,31,13
24493,28,14
24494,44,14
24495,13,0
24496,33,6
24497,13,0
24498,18,6
24499,10,7
24500,9,6
24501,39,6
24502,7,0
24503,20,13
24504,56,7
24505,6,0
24506,23,13
24507,0,0
24508,44,0
24509,14,7
24510,49,14
24511,16,6
24512,40,6
24513,55,6
24514,7,6
24515,20,13
24516,13,7
24517,49,7
24518,41,14
24519,21,6
24520,12,0
24521,40,0
24522,48,0
24523,16,0
24524,14,7
24525,0,0
24526,46,7
24527,25,7
24528,13,3
24529,13,0
24530,13,7
24531,7,0
24532,27,0
24533,48,0
24534,27,25
24535,19,13
24536,19,0
24537,6,0
24538,42,0
24539,13,6
24540,30,0
24541,33,14
24542,6,0
24543,31,0
24544,28,0
24545,7,0
24546,27,7
24547,16,0
24548,6,6
24549,7,0
24550,19,0
24551,14,0
24552,7,0
24553,17,0
24554,7,0
24555,20,13
24556,6,4
24557,6,6
24558,13,7
24559,27,0
24560,12,6
24561,16,6
24562,20,0
24563,8,7
24564,12,6
24565,20,6
24566,19,0
24567,13,6
24568,23,7
24569,13,7
24570,27,7
24571,0,0
24572,21,14
24573,38,0
24574,13,6
24575,33,0
24576,54,0
24577,14,7
24578,20,0
24579,26,0
24580,47,27
24581,27,7
24582,27,20
24583,13,6
24584,34,0
24585,7,0
24586,23,12
24587,34,14
24588,13,7
24589,46,6
24590,34,0
24591,13,7
24592,21,0
24593,12,0
24594,13,0
24595,7,6
24596,3,0
24597,21,13
24598,34,0
24599,19,14
24600,41,0
24601,26,6
24602,23,7
24603,42,7
24604,21,7
24605,20,13
24606,14,6
24607,7,6
24608,13,0
24609,56,0
24610,13,6
24611,26,0
24612,19,3
24613,20,13
24614,6,0
24615,20,6
24616,13,0
24617,21,0
24618,3,0
24619,13,7
24620,0,0
24621,9,0
24622,13,12
24623,14,7
24624,26,0
24625,13,6
24626,28,0
24627,27,0
24628,20,14
24629,20,13
24630,46,34
24631,55,0
24632,13,7
24633,19,0
24634,34,19
24635,19,16
24636,13,0
24637,21,12
24638,13,0
24639,14,13
24640,28,6
24641,7,7
24642,21,10
24643,35,7
24644,13,6
24645,28,0
24646,61,6
24647,20,0
24648,27,7
24649,14,13
24650,13,6
24651,53,12
24652,26,0
24653,40,21
24654,21,0
24655,21,0
24656,9,0
24657,27,20
24658,21,19
24659,20,0
24660,33,0
24661,7,7
24662,6,0
24663,40,13
24664,27,0
24665,29,0
24666,19,19
24667,13,13
24668,33,19
24669,13,13
24670,14,13
24671,20,0
24672,16,0
24673,14,0
24674,20,7
24675,47,6
24676,13,0
24677,23,7
24678,20,16
24679,33,19
24680,13,13
24681,34,0
24682,28,0
24683,46,0
24684,34,13
24685,28,0
24686,16,0
24687,7,6
24688,12,7
24689,41,14
24690,6,0
24691,7,0
24692,14,7
24693,14,7
24694,20,6
24695,21,13
24696,26,7
24697,14,7
24698,14,7
24699,19,6
24700,14,7
24701,46,6
24702,45,0
24703,20,13
24704,29,0
24705,26,13
24706,68,0
24707,34,0
24708,27,0
24709,14,13
24710,40,7
24711,13,0
24712,12,6
24713,32,7
24714,37,0
24715,7,6
24716,26,7
24717,0,0
24718,27,0
24719,7,0
24720,6,0
24721,28,7
24722,15,10
24723,42,0
24724,33,3
24725,7,6
24726,7,0
24727,7,6
24728,13,0
24729,19,7
24730,34,6
24731,30,21
24732,22,7
24733,24,14
24734,55,6
24735,14,7
24736,35,7
24737,35,0
24738,14,0
24739,39,0
24740,7,0
24741,12,12
24742,7,3
24743,31,7
24744,41,6
24745,18,0
24746,49,6
24747,45,6
24748,23,0
24749,14,13
24750,27,0
24751,20,18
24752,20,20
24753,61,14
24754,19,16
24755,27,0
24756,31,7
24757,16,0
24758,0,0
24759,0,0
24760,13,7
24761,7,6
24762,20,0
24763,31,13
24764,14,0
24765,31,13
24766,20,7
24767,39,7
24768,24,13
24769,20,6
24770,7,0
24771,28,7
24772,59,0
24773,28,0
24774,33,21
24775,13,6
24776,33,13
24777,23,0
24778,21,7
24779,28,21
24780,28,7
24781,14,13
24782,16,0
24783,28,0
24784,30,9
24785,21,0
24786,13,7
24787,19,0
24788,39,7
24789,20,13
24790,14,12
24791,6,0
24792,14,6
24793,7,6
24794,28,0
24795,13,0
24796,12,7
24797,19,12
24798,27,0
24799,28,14
24800,25,0
24801,35,13
24802,26,7
24803,15,13
24804,35,6
24805,23,20
24806,13,0
24807,14,13
24808,14,7
24809,19,7
24810,10,7
24811,20,0
24812,26,13
24813,6,0
24814,7,7
24815,71,7
24816,7,0
24817,54,6
24818,12,6
24819,30,27
24820,13,2
24821,20,7
24822,21,0
24823,68,0
24824,32,13
24825,32,0
24826,7,6
24827,12,0
24828,26,7
24829,61,0
24830,20,7
24831,37,6
24832,40,0
24833,31,0
24834,7,6
24835,27,6
24836,0,0
24837,27,0
24838,38,9
24839,40,0
24840,28,14
24841,27,0
24842,7,0
24843,54,0
24844,32,0
24845,20,0
24846,14,0
24847,7,0
24848,35,19
24849,58,6
24850,7,6
24851,53,0
24852,27,0
24853,12,6
24854,6,0
24855,0,0
24856,49,0
24857,54,0
24858,10,0
24859,39,0
24860,20,16
24861,17,6
24862,21,0
24863,26,0
24864,45,0
24865,14,7
24866,20,0
24867,7,0
24868,14,6
24869,15,0
24870,13,6
24871,46,0
24872,53,0
24873,27,0
24874,20,12
24875,16,7
24876,14,0
24877,34,0
24878,9,0
24879,50,7
24880,39,6
24881,35,2
24882,38,7
24883,26,6
24884,6,0
24885,13,0
24886,13,0
24887,7,7
24888,59,0
24889,0,0
24890,32,0
24891,20,6
24892,18,7
24893,10,9
24894,54,6
24895,12,0
24896,26,7
24897,12,6
24898,0,0
24899,64,0
24900,39,0
24901,27,13
24902,47,0
24903,52,0
24904,12,0
24905,7,6
24906,27,0
24907,26,7
24908,6,0
24909,21,7
24910,3,0
24911,84,0
24912,17,0
24913,27,0
24914,14,6
24915,27,7
24916,14,14
24917,14,7
24918,7,0
24919,13,12
24920,13,6
24921,21,6
24922,14,0
24923,14,0
24924,27,13
24925,18,12
24926,33,0
24927,28,0
24928,47,12
24929,18,6
24930,27,0
24931,34,2
24932,58,7
24933,7,6
24934,25,0
24935,26,6
24936,21,7
24937,27,0
24938,40,7
24939,13,6
24940,25,0
24941,34,0
24942,67,0
24943,7,6
24944,14,0
24945,53,0
24946,25,0
24947,14,0
24948,19,13
24949,12,0
24950,20,0
24951,26,13
24952,35,0
24953,26,0
24954,18,6
24955,7,6
24956,3,0
24957,32,21
24958,13,8
24959,14,7
24960,19,7
24961,20,7
24962,6,0
24963,27,14
24964,14,0
24965,18,7
24966,14,6
24967,14,0
24968,0,0
24969,25,0
24970,7,6
24971,40,14
24972,19,0
24973,13,6
24974,23,0
24975,28,2
24976,26,0
24977,20,7
24978,7,0
24979,28,0
24980,21,7
24981,19,7
24982,35,7
24983,33,6
24984,27,7
24985,7,7
24986,31,14
24987,28,7
24988,13,0
24989,18,13
24990,27,0
24991,23,0
24992,28,8
24993,20,7
24994,14,7
24995,12,7
24996,28,21
24997,14,2
24998,27,19
24999,18,7
25000,26,0
25001,19,9
25002,33,0
25003,6,0
25004,9,7
25005,48,13
25006,26,12
25007,30,12
25008,7,6
25009,7,6
25010,60,0
25011,20,13
25012,12,0
25013,33,16
25014,26,14
25015,16,6
25016,20,0
25017,20,13
25018,34,12
25019,27,13
25020,65,6
25021,46,6
25022,32,0
25023,0,0
25024,19,7
25025,27,0
25026,28,12
25027,9,6
25028,19,3
25029,35,6
25030,10,0
25031,7,6
25032,6,0
25033,46,0
25034,40,0
25035,7,6
25036,34,6
25037,7,0
25038,41,6
25039,18,7
25040,30,7
25041,7,6
25042,38,18
25043,16,0
25044,14,6
25045,15,7
25046,27,6
25047,68,16
25048,13,0
25049,7,7
25050,17,9
25051,33,0
25052,34,7
25053,16,0
25054,33,0
25055,7,2
25056,20,6
25057,68,0
25058,21,7
25059,24,13
25060,6,0
25061,31,6
25062,8,0
25063,20,6
25064,20,0
25065,34,6
25066,6,6
25067,14,7
25068,7,6
25069,7,0
25070,21,7
25071,12,0
25072,14,2
25073,17,14
25074,34,0
25075,23,14
25076,40,0
25077,26,0
25078,33,0
25079,47,13
25080,12,7
25081,19,7
25082,29,6
25083,21,21
25084,21,7
25085,28,7
25086,34,16
25087,15,2
25088,33,0
25089,46,2
25090,13,6
25091,13,6
25092,28,0
25093,26,0
25094,25,0
25095,0,0
25096,6,6
25097,27,0
25098,7,0
25099,26,12
25100,54,7
25101,19,0
25102,6,6
25103,47,6
25104,7,2
25105,20,14
25106,40,0
25107,21,0
25108,34,6
25109,13,3
25110,7,7
25111,29,0
25112,0,0
25113,35,0
25114,20,13
25115,27,7
25116,13,7
25117,14,13
25118,55,0
25119,38,6
25120,18,6
25121,14,6
25122,34,0
25123,41,0
25124,49,7
25125,14,0
25126,7,6
25127,14,0
25128,6,0
25129,19,6
25130,34,7
25131,33,14
25132,6,0
25133,28,0
25134,35,13
25135,21,0
25136,21,0
25137,28,0
25138,14,13
25139,19,7
25140,19,13
25141,34,0
25142,10,7
25143,39,0
25144,51,0
25145,21,0
25146,14,0
25147,16,14
25148,26,12
25149,45,6
25150,7,0
25151,21,14
25152,20,6
25153,40,7
25154,28,0
25155,13,10
25156,42,12
25157,32,13
25158,13,0
25159,21,6
25160,14,6
25161,12,7
25162,52,7
25163,12,7
25164,21,0
25165,20,0
25166,29,14
25167,14,6
25168,21,12
25169,66,0
25170,20,6
25171,19,6
25172,26,13
25173,7,0
25174,27,0
25175,61,0
25176,13,0
25177,26,6
25178,17,7
25179,27,0
25180,26,0
25181,20,13
25182,20,6
25183,27,6
25184,14,0
25185,40,0
25186,10,7
25187,47,0
25188,20,7
25189,6,6
25190,28,7
25191,14,13
25192,24,6
25193,44,6
25194,14,0
25195,7,0
25196,21,10
25197,26,7
25198,17,0
25199,39,7
25200,19,14
25201,21,0
25202,13,7
25203,26,6
25204,13,0
25205,32,13
25206,28,14
25207,7,7
25208,19,7
25209,48,0
25210,6,0
25211,14,7
25212,0,0
25213,9,0
25214,21,14
25215,9,0
25216,14,7
25217,20,6
25218,19,0
25219,19,6
25220,19,7
25221,8,6
25222,40,0
25223,8,6
25224,26,0
25225,21,7
25226,41,0
25227,28,21
25228,21,7
25229,33,14
25230,9,6
25231,20,14
25232,19,6
25233,13,0
25234,23,0
25235,24,0
25236,9,0
25237,35,14
25238,17,7
25239,27,0
25240,10,0
25241,20,6
25242,32,0
25243,32,7
25244,29,0
25245,14,13
25246,28,0
25247,20,14
25248,35,26
25249,25,0
25250,13,7
25251,19,7
25252,26,6
25253,42,0
25254,27,6
25255,20,0
25256,7,0
25257,75,0
25258,41,14
25259,47,7
25260,42,0
25261,40,0
25262,14,7
25263,7,0
25264,6,0
25265,13,7
25266,19,7
25267,26,13
25268,35,7
25269,7,0
25270,26,6
25271,7,0
25272,43,14
25273,23,7
25274,2,0
25275,27,12
25276,13,0
25277,59,19
25278,76,0
25279,14,7
25280,33,0
25281,18,13
25282,40,9
25283,7,7
25284,21,7
25285,20,7
25286,34,12
25287,20,0
25288,27,20
25289,13,6
25290,20,0
25291,34,6
25292,13,0
25293,19,0
25294,34,7
25295,16,7
25296,28,0
25297,25,13
25298,40,0
25299,27,12
25300,13,6
25301,21,19
25302,59,0
25303,33,0
25304,13,0
25305,20,0
25306,19,7
25307,25,7
25308,56,6
25309,13,0
25310,14,0
25311,48,0
25312,14,6
25313,21,19
25314,13,6
25315,21,13
25316,9,0
25317,13,13
25318,6,0
25319,28,20
25320,40,0
25321,7,0
25322,7,0
25323,34,26
25324,7,0
25325,13,0
25326,54,0
25327,20,13
25328,24,6
25329,27,12
25330,12,0
25331,32,20
25332,19,6
25333,27,7
25334,28,6
25335,6,6
25336,13,9
25337,17,0
25338,44,20
25339,54,7
25340,13,7
25341,6,0
25342,26,0
25343,0,0
25344,33,13
25345,20,7
25346,40,0
25347,14,6
25348,49,13
25349,14,0
25350,0,0
25351,13,7
25352,40,6
25353,24,0
25354,34,7
25355,13,13
25356,27,0
25357,14,7
25358,7,0
25359,13,7
25360,7,0
25361,27,6
25362,20,19
25363,13,6
25364,24,0
25365,13,0
25366,6,6
25367,14,6
25368,27,7
25369,13,0
25370,19,7
25371,14,7
25372,40,7
25373,27,13
25374,37,0
25375,21,9
25376,12,7
25377,13,0
25378,26,13
25379,47,0
25380,20,12
25381,21,0
25382,20,7
25383,6,0
25384,0,0
25385,28,0
25386,20,14
25387,20,0
25388,46,0
25389,16,10
25390,7,6
25391,32,28
25392,13,6
25393,7,0
25394,14,14
25395,28,13
25396,14,0
25397,3,0
25398,27,20
25399,21,7
25400,55,12
25401,39,2
25402,14,6
25403,26,0
25404,33,0
25405,6,6
25406,26,7
25407,12,7
25408,14,7
25409,26,0
25410,33,19
25411,14,10
25412,14,6
25413,19,6
25414,20,6
25415,7,3
25416,6,0
25417,34,0
25418,13,6
25419,44,6
25420,31,6
25421,13,0
25422,48,0
25423,18,6
25424,42,13
25425,34,7
25426,12,6
25427,13,7
25428,61,6
25429,40,7
25430,13,7
25431,21,13
25432,20,6
25433,33,14
25434,10,0
25435,41,13
25436,6,0
25437,34,0
25438,35,19
25439,55,12
25440,20,0
25441,51,0
25442,13,0
25443,19,0
25444,21,13
25445,28,14
25446,34,13
25447,14,0
25448,35,7
25449,13,0
25450,41,12
25451,33,6
25452,7,7
25453,20,0
25454,26,0
25455,21,0
25456,28,13
25457,19,7
25458,14,6
25459,20,7
25460,0,0
25461,14,7
25462,26,0
25463,28,0
25464,14,2
25465,12,6
25466,19,6
25467,27,0
25468,19,7
25469,7,0
25470,13,13
25471,13,7
25472,27,13
25473,38,0
25474,21,0
25475,40,13
25476,2,0
25477,14,7
25478,21,13
25479,40,0
25480,23,0
25481,13,6
25482,20,19
25483,25,7
25484,23,13
25485,26,0
25486,7,7
25487,33,7
25488,32,18
25489,7,6
25490,32,14
25491,14,7
25492,35,12
25493,26,14
25494,14,12
25495,45,0
25496,0,0
25497,21,13
25498,14,0
25499,47,9
25500,13,0
25501,13,12
25502,21,0
25503,6,0
25504,7,7
25505,19,7
25506,27,0
25507,65,6
25508,48,6
25509,20,7
25510,20,12
25511,34,27
25512,10,7
25513,7,0
25514,38,0
25515,20,7
25516,27,13
25517,13,7
25518,26,7
25519,60,20
25520,20,7
25521,21,7
25522,28,13
25523,27,12
25524,35,6
25525,59,0
25526,57,6
25527,26,13
25528,18,0
25529,22,6
25530,20,0
25531,41,0
25532,14,6
25533,61,0
25534,3,0
25535,31,0
25536,13,7
25537,24,20
25538,27,0
25539,45,13
25540,34,7
25541,19,6
25542,67,0
25543,7,0
25544,7,5
25545,6,0
25546,26,7
25547,46,7
25548,21,7
25549,20,0
25550,19,7
25551,42,0
25552,19,6
25553,47,0
25554,42,0
25555,13,7
25556,60,0
25557,19,13
25558,52,0
25559,33,13
25560,13,7
25561,20,7
25562,40,0
25563,41,7
25564,54,0
25565,19,0
25566,55,13
25567,27,6
25568,22,13
25569,19,7
25570,41,7
25571,13,3
25572,14,7
25573,13,6
25574,13,0
25575,13,0
25576,48,0
25577,13,0
25578,40,21
25579,13,7
25580,40,0
25581,6,0
25582,7,7
25583,33,7
25584,41,0
25585,7,0
25586,13,6
25587,33,0
25588,34,7
25589,7,6
25590,12,6
25591,35,12
25592,23,0
25593,14,13
25594,20,12
25595,20,6
25596,19,6
25597,26,0
25598,47,7
25599,25,0
25600,54,13
25601,32,0
25602,13,6
25603,35,7
25604,39,0
25605,27,0
25606,20,7
25607,47,14
25608,25,7
25609,12,7
25610,20,0
25611,28,13
25612,51,0
25613,0,0
25614,35,0
25615,30,0
25616,19,0
25617,16,7
25618,20,7
25619,13,0
25620,13,7
25621,34,6
25622,26,0
25623,18,7
25624,17,7
25625,7,7
25626,14,7
25627,20,7
25628,28,20
25629,20,0
25630,14,0
25631,47,0
25632,27,0
25633,33,25
25634,21,6
25635,13,0
25636,28,7
25637,7,0
25638,13,7
25639,27,19
25640,20,0
25641,23,18
25642,13,0
25643,50,0
25644,74,6
25645,14,6
25646,34,0
25647,14,12
25648,20,6
25649,10,6
25650,12,8
25651,6,2
25652,19,6
25653,12,0
25654,14,6
25655,52,0
25656,27,6
25657,13,0
25658,54,6
25659,16,7
25660,13,0
25661,34,0
25662,27,0
25663,30,7
25664,53,0
25665,21,7
25666,33,6
25667,33,0
25668,46,6
25669,62,3
25670,7,6
25671,16,6
25672,10,7
25673,28,14
25674,7,6
25675,7,6
25676,47,0
25677,13,12
25678,45,0
25679,18,0
25680,39,0
25681,6,0
25682,25,0
25683,0,0
25684,12,6
25685,55,0
25686,27,14
25687,27,7
25688,32,0
25689,39,7
25690,13,13
25691,20,7
25692,7,6
25693,13,0
25694,28,7
25695,20,7
25696,34,0
25697,27,6
25698,49,6
25699,37,0
25700,58,0
25701,21,0
25702,41,7
25703,34,0
25704,20,6
25705,39,0
25706,32,7
25707,21,7
25708,33,6
25709,42,6
25710,54,20
25711,42,6
25712,7,6
25713,19,2
25714,20,14
25715,34,0
25716,6,6
25717,20,0
25718,13,0
25719,45,0
25720,43,18
25721,45,6
25722,14,0
25723,32,6
25724,14,13
25725,14,7
25726,34,31
25727,13,13
25728,28,0
25729,41,12
25730,45,22
25731,32,0
25732,20,6
25733,33,6
25734,14,7
25735,25,2
25736,27,13
25737,19,7
25738,13,0
25739,20,0
25740,13,0
25741,40,12
25742,26,13
25743,21,6
25744,13,7
25745,12,0
25746,75,0
25747,32,0
25748,14,7
25749,26,6
25750,24,7
25751,26,7
25752,26,0
25753,19,7
25754,53,6
25755,20,12
25756,39,0
25757,13,0
25758,22,19
25759,47,13
25760,42,7
25761,42,6
25762,19,10
25763,23,6
25764,25,7
25765,41,0
25766,26,0
25767,20,7
25768,55,6
25769,21,20
25770,22,0
25771,40,20
25772,10,7
25773,46,6
25774,13,13
25775,72,0
25776,46,19
25777,13,6
25778,14,12
25779,26,13
25780,34,14
25781,74,7
25782,43,0
25783,25,6
25784,20,0
25785,9,6
25786,33,13
25787,35,0
25788,13,12
25789,20,0
25790,14,0
25791,21,7
25792,32,6
25793,46,7
25794,14,7
25795,49,0
25796,64,0
25797,14,14
25798,46,0
25799,16,7
25800,13,6
25801,20,0
25802,28,13
25803,33,14
25804,61,0
25805,29,26
25806,20,13
25807,13,0
25808,20,0
25809,27,6
25810,33,0
25811,12,7
25812,27,0
25813,46,7
25814,41,0
25815,19,13
25816,41,0
25817,19,7
25818,34,7
25819,13,6
25820,14,0
25821,14,13
25822,25,13
25823,45,7
25824,7,6
25825,48,0
25826,10,6
25827,27,6
25828,59,0
25829,7,6
25830,33,13
25831,27,0
25832,7,0
25833,53,6
25834,25,6
25835,41,6
25836,42,13
25837,41,0
25838,7,0
25839,6,0
25840,37,14
25841,20,14
25842,27,13
25843,13,2
25844,21,14
25845,22,7
25846,21,7
25847,34,0
25848,61,0
25849,47,8
25850,32,0
25851,21,7
25852,21,14
25853,48,0
25854,19,14
25855,13,0
25856,20,0
25857,26,7
25858,26,13
25859,54,7
25860,7,6
25861,13,2
25862,19,10
25863,7,3
25864,38,0
25865,24,0
25866,24,0
25867,21,20
25868,47,0
25869,21,2
25870,24,7
25871,33,0
25872,62,0
25873,79,0
25874,72,0
25875,12,7
25876,45,0
25877,7,6
25878,14,0
25879,31,7
25880,34,0
25881,40,7
25882,67,0
25883,39,6
25884,61,7
25885,36,6
25886,7,6
25887,27,18
25888,27,0
25889,26,18
25890,19,13
25891,27,7
25892,27,13
25893,14,0
25894,47,14
25895,27,7
25896,62,0
25897,41,6
25898,14,6
25899,26,13
25900,67,0
25901,57,0
25902,78,0
25903,48,0
25904,39,0
25905,7,0
25906,47,6
25907,13,13
25908,13,7
25909,37,0
25910,7,0
25911,71,0
25912,7,7
25913,56,7
25914,32,0
25915,12,0
25916,49,0
25917,14,14
25918,19,0
25919,34,12
25920,14,7
25921,27,27
25922,35,0
25923,19,0
25924,46,0
25925,44,0
25926,6,0
25927,7,6
25928,25,7
25929,21,0
25930,26,0
